1_id,1_gene,1_chrom,1_start,1_end,1_strand,2_id,2_gene,2_chrom,2_start,2_end,2_strand
gene:ENSG00000077514,POLD3,11,74493851,74669117,+,gene:ENSG00000175536,LIPT2,11,74490519,74493724,-
gene:ENSG00000177156,TALDO1,11,747415,765012,+,gene:ENSG00000279353,unknown,11,74698231,74699658,-
gene:ENSG00000166439,RNF169,11,74748849,74842413,+,gene:ENSG00000166435,XRRA1,11,74807739,74949200,-
gene:ENSG00000183801,OLFML1,11,7485388,7511377,+,gene:ENSG00000278879,unknown,11,74830574,74832510,-
gene:ENSG00000149273,RPS3,11,75399515,75422280,+,gene:ENSG00000149243,KLHL35,11,75422394,75433203,-
gene:ENSG00000179240,GVQW3,11,76381303,76414619,+,gene:ENSG00000137492,THAP12,11,76349898,76381132,-
gene:ENSG00000158636,EMSY,11,76444923,76553031,+,gene:ENSG00000166394,CYB5R2,11,7665100,7677222,-
gene:ENSG00000078124,ACER3,11,76860859,77026797,+,gene:ENSG00000183378,OVCH2,11,7689437,7706477,-
gene:ENSG00000178301,AQP11,11,77589391,77610356,+,gene:ENSG00000074201,CLNS1A,11,77514936,77637794,-
gene:ENSG00000087884,AAMDC,11,77821109,77918432,+,gene:ENSG00000048649,RSF1,11,77660009,77820869,-
gene:ENSG00000087884,AAMDC,11,77821109,77918432,+,gene:ENSG00000149262,INTS4,11,77874418,77994715,-
gene:ENSG00000279672,unknown,11,779617,780755,+,gene:ENSG00000183303,OR5P2,11,7795974,7796942,-
gene:ENSG00000151365,THRSP,11,78063861,78068351,+,gene:ENSG00000259112,NDUFC2-KCTD14,11,78016971,78079865,-
gene:ENSG00000151365,THRSP,11,78063861,78068351,+,gene:ENSG00000151366,NDUFC2,11,78068297,78079862,-
gene:ENSG00000118369,USP35,11,78188812,78215232,+,gene:ENSG00000188997,KCTD21,11,78171249,78188626,-
gene:ENSG00000118369,USP35,11,78188812,78215232,+,gene:ENSG00000033327,GAB2,11,78215293,78418348,-
gene:ENSG00000288675,PANO1,11,797511,799190,+,gene:ENSG00000177595,PIDD1,11,799179,809753,-
gene:ENSG00000166402,TUB,11,8019244,8106243,+,gene:ENSG00000279391,unknown,11,8075573,8077781,-
gene:ENSG00000177600,RPLP2,11,809965,812880,+,gene:ENSG00000279391,unknown,11,8075573,8077781,-
gene:ENSG00000177666,PNPLA2,11,818914,825573,+,gene:ENSG00000166405,RIC3,11,8106056,8169055,-
gene:ENSG00000177685,CRACR2B,11,826144,831991,+,gene:ENSG00000166407,LMO1,11,8224309,8268716,-
gene:ENSG00000165490,DDIAS,11,82899975,82958277,+,gene:ENSG00000137509,PRCP,11,82822936,82970584,-
gene:ENSG00000137494,ANKRD42,11,83193712,83260694,+,gene:ENSG00000137500,CCDC90B,11,83259081,83286390,-
gene:ENSG00000177697,CD151,11,832887,839831,+,gene:ENSG00000137500,CCDC90B,11,83259081,83286390,-
gene:ENSG00000214063,TSPAN4,11,842812,867116,+,gene:ENSG00000130413,STK33,11,8391868,8594289,-
gene:ENSG00000150676,CCDC83,11,85855101,85920021,+,gene:ENSG00000279742,unknown,11,85852557,85854943,-
gene:ENSG00000166452,AKIP1,11,8911139,8920084,+,gene:ENSG00000168959,GRM5,11,88504576,89065982,-
gene:ENSG00000077498,TYR,11,89177875,89295759,+,gene:ENSG00000176029,C11orf16,11,8920076,8933006,-
gene:ENSG00000280201,unknown,11,89576913,89577652,+,gene:ENSG00000175352,NRIP3,11,8965682,9005288,-
gene:ENSG00000280385,unknown,11,90193614,90198120,+,gene:ENSG00000175356,SCUBE2,11,9019476,9138114,-
gene:ENSG00000280367,unknown,11,90223153,90226538,+,gene:ENSG00000110172,CHORDC1,11,90200429,90223077,-
gene:ENSG00000280093,unknown,11,91382909,91383289,+,gene:ENSG00000184014,DENND5A,11,9138825,9265959,-
gene:ENSG00000280379,unknown,11,93171134,93171906,+,gene:ENSG00000180773,SLC36A4,11,93144174,93197991,-
gene:ENSG00000166004,CEP295,11,93661682,93730358,+,gene:ENSG00000279696,unknown,11,93726654,93729805,-
gene:ENSG00000182919,C11orf54,11,93741591,93764749,+,gene:ENSG00000166012,TAF1D,11,93729948,93784391,-
gene:ENSG00000205339,IPO7,11,9384652,9448127,+,gene:ENSG00000214376,VSTM5,11,93818232,93850618,-
gene:ENSG00000168876,ANKRD49,11,94493979,94499578,+,gene:ENSG00000020922,MRE11,11,94415570,94493885,-
gene:ENSG00000186280,KDM4D,11,94973709,94999519,+,gene:ENSG00000150316,CWC15,11,94962620,94973586,-
gene:ENSG00000166483,WEE1,11,9573670,9593457,+,gene:ENSG00000149212,SESN3,11,95165513,95232541,-
gene:ENSG00000166037,CEP57,11,95789965,95832693,+,gene:ENSG00000077458,FAM76B,11,95768953,95790409,-
gene:ENSG00000166037,CEP57,11,95789965,95832693,+,gene:ENSG00000087053,MTMR2,11,95821766,95925315,-
gene:ENSG00000183340,JRKL,11,96389989,96507574,+,gene:ENSG00000149231,CCDC82,11,96349241,96389956,-
gene:ENSG00000256660,CLEC12B,12,10010627,10018796,+,gene:ENSG00000280088,unknown,12,100032325,100034074,-
gene:ENSG00000075089,ACTR6,12,100199122,100241865,+,gene:ENSG00000166153,DEPDC4,12,100203669,100267079,-
gene:ENSG00000136021,SCYL2,12,100267140,100341715,+,gene:ENSG00000166153,DEPDC4,12,100203669,100267079,-
gene:ENSG00000139354,GAS2L3,12,100573683,100628288,+,gene:ENSG00000150048,CLEC1A,12,10069554,10111627,-
gene:ENSG00000196091,MYBPC1,12,101568353,101686028,+,gene:ENSG00000173391,OLR1,12,10158301,10172138,-
gene:ENSG00000136048,DRAM1,12,101877580,102012130,+,gene:ENSG00000120860,WASHC3,12,102012840,102062149,-
gene:ENSG00000185480,PARPBP,12,102120183,102197520,+,gene:ENSG00000075188,NUP37,12,102073103,102120120,-
gene:ENSG00000134539,KLRD1,12,10226058,10329608,+,gene:ENSG00000183395,PMCH,12,102196459,102197833,-
gene:ENSG00000139352,ASCL1,12,102957674,102960513,+,gene:ENSG00000171759,PAH,12,102836889,102958410,-
gene:ENSG00000136011,STAB2,12,103587273,103766719,+,gene:ENSG00000213809,KLRK1,12,10372353,10391874,-
gene:ENSG00000166598,HSP90B1,12,103930107,103953931,+,gene:ENSG00000204954,UQCC6,12,103940763,103965708,-
gene:ENSG00000139372,TDG,12,103965822,103988874,+,gene:ENSG00000204954,UQCC6,12,103940763,103965708,-
gene:ENSG00000139372,TDG,12,103965822,103988874,+,gene:ENSG00000120820,GLT8D2,12,103988987,104064183,-
gene:ENSG00000111727,HCFC2,12,104064531,104106524,+,gene:ENSG00000120820,GLT8D2,12,103988987,104064183,-
gene:ENSG00000111727,HCFC2,12,104064531,104106524,+,gene:ENSG00000183542,KLRC4,12,10407384,10409757,-
gene:ENSG00000198431,TXNRD1,12,104215779,104350307,+,gene:ENSG00000205809,KLRC2,12,10426854,10442300,-
gene:ENSG00000255150,EID3,12,104303739,104305205,+,gene:ENSG00000134545,KLRC1,12,10442264,10454685,-
gene:ENSG00000151131,NOPCHAP1,12,104986316,105074197,+,gene:ENSG00000136010,ALDH1L2,12,105019784,105107643,-
gene:ENSG00000180574,EIF2S3B,12,10505602,10523135,+,gene:ENSG00000136010,ALDH1L2,12,105019784,105107643,-
gene:ENSG00000235162,C12orf75,12,105235290,105396097,+,gene:ENSG00000136044,APPL2,12,105173297,105236203,-
gene:ENSG00000235162,C12orf75,12,105235290,105396097,+,gene:ENSG00000111196,MAGOHB,12,10604193,10613609,-
gene:ENSG00000166046,TCP11L2,12,106301929,106347003,+,gene:ENSG00000136026,CKAP4,12,106237881,106304279,-
gene:ENSG00000151135,TMEM263,12,106955719,106978778,+,gene:ENSG00000120832,MTERF2,12,106973120,106987163,-
gene:ENSG00000187855,ASCL4,12,107774704,107776644,+,gene:ENSG00000121377,TAS2R7,12,10801532,10802627,-
gene:ENSG00000075035,WSCD2,12,108129288,108250537,+,gene:ENSG00000231887,PRH1,12,10824960,11171608,-
gene:ENSG00000198855,FICD,12,108515277,108525837,+,gene:ENSG00000075856,SART3,12,108522214,108561400,-
gene:ENSG00000280110,unknown,12,108778912,108779166,+,gene:ENSG00000084112,SSH1,12,108778191,108857590,-
gene:ENSG00000135093,USP30,12,109023089,109088023,+,gene:ENSG00000212128,TAS2R13,12,10907926,10909562,-
gene:ENSG00000134551,PRH2,12,10929236,10934845,+,gene:ENSG00000139445,FOXN4,12,109277978,109309284,-
gene:ENSG00000174527,MYO1H,12,109347900,109455523,+,gene:ENSG00000212127,TAS2R14,12,10937408,11171573,-
gene:ENSG00000151148,UBE3B,12,109477402,109536705,+,gene:ENSG00000110906,KCTD10,12,109448655,109477359,-
gene:ENSG00000110921,MVK,12,109573255,109598125,+,gene:ENSG00000139428,MMAB,12,109553715,109573580,-
gene:ENSG00000139437,TCHP,12,109900264,109983841,+,gene:ENSG00000139436,GIT2,12,109929804,109996389,-
gene:ENSG00000076513,ANKRD13A,12,109999186,110039763,+,gene:ENSG00000280426,unknown,12,109997419,109999127,-
gene:ENSG00000076513,ANKRD13A,12,109999186,110039763,+,gene:ENSG00000174456,C12orf76,12,110027028,110073636,-
gene:ENSG00000122970,IFT81,12,110124335,110218793,+,gene:ENSG00000212124,TAS2R19,12,11021619,11022620,-
gene:ENSG00000174437,ATP2A2,12,110280756,110351093,+,gene:ENSG00000256436,TAS2R31,12,11030387,11031407,-
gene:ENSG00000204856,FAM216A,12,110468415,110490385,+,gene:ENSG00000111231,GPN3,12,110452486,110469268,-
gene:ENSG00000204856,FAM216A,12,110468415,110490385,+,gene:ENSG00000111237,VPS29,12,110491083,110502111,-
gene:ENSG00000278993,unknown,12,110501614,110503441,+,gene:ENSG00000111237,VPS29,12,110491083,110502111,-
gene:ENSG00000151164,RAD9B,12,110501655,110533556,+,gene:ENSG00000196850,PPTC7,12,110533245,110583318,-
gene:ENSG00000204852,TCTN1,12,110614027,110663431,+,gene:ENSG00000122986,HVCN1,12,110627841,110704950,-
gene:ENSG00000111249,CUX2,12,111034165,111350554,+,gene:ENSG00000256188,TAS2R30,12,11132958,11134644,-
gene:ENSG00000111252,SH2B3,12,111405923,111451623,+,gene:ENSG00000204842,ATXN2,12,111443485,111599676,-
gene:ENSG00000111271,ACAD10,12,111686053,111757107,+,gene:ENSG00000089234,BRAP,12,111642146,111685956,-
gene:ENSG00000292259,unknown,12,111842237,111842368,+,gene:ENSG00000186136,TAS2R42,12,11185993,11186937,-
gene:ENSG00000089248,ERP29,12,112013348,112023449,+,gene:ENSG00000198270,TMEM116,12,111931282,112013185,-
gene:ENSG00000179295,PTPN11,12,112418351,112509918,+,gene:ENSG00000089009,RPL6,12,112405189,112418838,-
gene:ENSG00000089169,RPH3A,12,112570380,112898881,+,gene:ENSG00000197870,PRB3,12,11265914,11269707,-
gene:ENSG00000135144,DTX1,12,113056730,113098028,+,gene:ENSG00000230657,PRB4,12,11307077,11310436,-
gene:ENSG00000186710,CFAP73,12,113149724,113159276,+,gene:ENSG00000123064,DDX54,12,113157173,113185479,-
gene:ENSG00000139405,RITA1,12,113185526,113192368,+,gene:ENSG00000123064,DDX54,12,113157173,113185479,-
gene:ENSG00000186815,TPCN1,12,113221050,113298585,+,gene:ENSG00000166578,IQCD,12,113195441,113221094,-
gene:ENSG00000186815,TPCN1,12,113221050,113298585,+,gene:ENSG00000089060,SLC8B1,12,113298759,113359493,-
gene:ENSG00000151176,PLBD2,12,113358566,113391629,+,gene:ENSG00000089060,SLC8B1,12,113298759,113359493,-
gene:ENSG00000151176,PLBD2,12,113358566,113391629,+,gene:ENSG00000135094,SDS,12,113392445,113426301,-
gene:ENSG00000139410,SDSL,12,113422380,113438276,+,gene:ENSG00000135094,SDS,12,113392445,113426301,-
gene:ENSG00000139083,ETV6,12,11649674,11895377,+,gene:ENSG00000123066,MED13L,12,115957905,116277693,-
gene:ENSG00000135119,RNFT2,12,116738178,116853631,+,gene:ENSG00000111412,SPRING1,12,116710171,116738070,-
gene:ENSG00000111445,RFC5,12,118013588,118033130,+,gene:ENSG00000176871,WSB2,12,118032687,118062430,-
gene:ENSG00000089220,PEBP1,12,118136124,118145584,+,gene:ENSG00000176834,VSIG10,12,118063593,118136026,-
gene:ENSG00000135127,BICDL1,12,119989236,120094494,+,gene:ENSG00000111737,RAB35,12,120095099,120117502,-
gene:ENSG00000111780,unknown,12,120438198,120460006,+,gene:ENSG00000170855,TRIAP1,12,120443964,120446384,-
gene:ENSG00000257218,GATC,12,120446444,120463749,+,gene:ENSG00000170855,TRIAP1,12,120443964,120446384,-
gene:ENSG00000257218,GATC,12,120446444,120463749,+,gene:ENSG00000111786,SRSF9,12,120461672,120495946,-
gene:ENSG00000088986,DYNLL1,12,120469850,120498493,+,gene:ENSG00000111786,SRSF9,12,120461672,120495946,-
gene:ENSG00000022840,RNF10,12,120533480,120577588,+,gene:ENSG00000110871,COQ5,12,120503279,120534434,-
gene:ENSG00000135100,HNF1A,12,120978543,121002512,+,gene:ENSG00000157895,C12orf43,12,121000486,121016502,-
gene:ENSG00000089041,P2RX7,12,121132819,121188032,+,gene:ENSG00000070018,LRP6,12,12116025,12267044,-
gene:ENSG00000170633,RNF34,12,121400083,121430623,+,gene:ENSG00000089053,ANAPC5,12,121308245,121399896,-
gene:ENSG00000170633,RNF34,12,121400083,121430623,+,gene:ENSG00000089094,KDM2B,12,121429096,121581023,-
gene:ENSG00000188735,TMEM120B,12,121712752,121783001,+,gene:ENSG00000139725,RHOF,12,121777754,121803403,-
gene:ENSG00000139718,SETD1B,12,121804009,121832656,+,gene:ENSG00000139725,RHOF,12,121777754,121803403,-
gene:ENSG00000158113,LRRC43,12,122167738,122203471,+,gene:ENSG00000204671,IL31,12,122172029,122174221,-
gene:ENSG00000176383,B3GNT4,12,122203681,122208952,+,gene:ENSG00000284934,unknown,12,122207662,122227534,-
gene:ENSG00000184445,KNTC1,12,122527246,122626396,+,gene:ENSG00000111011,RSRC2,12,122503454,122527000,-
gene:ENSG00000111325,OGFOD2,12,122974580,122980043,+,gene:ENSG00000150967,ABCB9,12,122920951,122981649,-
gene:ENSG00000182196,ARL6IP4,12,122980060,122982913,+,gene:ENSG00000090975,PITPNM2,12,122983480,123151090,-
gene:ENSG00000130921,MTRFR,12,123233385,123258079,+,gene:ENSG00000111328,CDK2AP1,12,123250112,123272334,-
gene:ENSG00000184209,SNRNP35,12,123458088,123473154,+,gene:ENSG00000188026,RILPL1,12,123470054,123533719,-
gene:ENSG00000165714,BORCS5,12,12357078,12471233,+,gene:ENSG00000188026,RILPL1,12,123470054,123533719,-
gene:ENSG00000111364,DDX55,12,123602077,123620943,+,gene:ENSG00000111361,EIF2B1,12,123620406,123633766,-
gene:ENSG00000111358,GTF2H3,12,123633739,123662604,+,gene:ENSG00000111361,EIF2B1,12,123620406,123633766,-
gene:ENSG00000185344,ATP6V0A2,12,123712353,123761755,+,gene:ENSG00000280300,unknown,12,123754246,123754794,-
gene:ENSG00000197653,DNAH10,12,123762188,123935720,+,gene:ENSG00000119242,CCDC92,12,123918660,123972831,-
gene:ENSG00000179195,ZNF664,12,123971845,124015439,+,gene:ENSG00000119242,CCDC92,12,123918660,123972831,-
gene:ENSG00000280444,unknown,12,124623391,124623987,+,gene:ENSG00000278973,unknown,12,124622290,124623069,-
gene:ENSG00000279931,unknown,12,124725524,124725934,+,gene:ENSG00000111266,DUSP16,12,12473282,12562863,-
gene:ENSG00000111269,CREBL2,12,12611827,12645108,+,gene:ENSG00000280364,unknown,12,126106459,126107047,-
gene:ENSG00000280272,unknown,12,126141952,126142377,+,gene:ENSG00000183150,GPR19,12,12660890,12696207,-
gene:ENSG00000213782,DDX47,12,12813316,12829981,+,gene:ENSG00000279475,unknown,12,127825938,127826286,-
gene:ENSG00000280051,unknown,12,129262345,129262824,+,gene:ENSG00000151952,TMEM132D,12,129071725,129904025,-
gene:ENSG00000280051,unknown,12,129262345,129262824,+,gene:ENSG00000111291,GPRC5D,12,12940575,12952170,-
gene:ENSG00000293237,HTR7P1,12,13000420,13004830,+,gene:ENSG00000280196,unknown,12,129839928,129840522,-
gene:ENSG00000125207,PIWIL1,12,130337887,130372637,+,gene:ENSG00000279343,unknown,12,130350996,130351707,-
gene:ENSG00000279905,unknown,12,130425004,130430661,+,gene:ENSG00000060709,RIMBP2,12,130396133,130768228,-
gene:ENSG00000132341,RAN,12,130872037,130877678,+,gene:ENSG00000289766,unknown,12,13088784,13103484,-
gene:ENSG00000111452,ADGRD1,12,130953907,131141469,+,gene:ENSG00000279940,unknown,12,130956384,130958031,-
gene:ENSG00000184967,NOC4L,12,132144457,132152473,+,gene:ENSG00000185163,DDX51,12,132136594,132144319,-
gene:ENSG00000279480,unknown,12,132200436,132201287,+,gene:ENSG00000182870,GALNT9,12,132196372,132329589,-
gene:ENSG00000187848,P2RX2,12,132618776,132622388,+,gene:ENSG00000280311,unknown,12,132621999,132622973,-
gene:ENSG00000176894,PXMP2,12,132687587,132704985,+,gene:ENSG00000177084,POLE,12,132623753,132687376,-
gene:ENSG00000196387,ZNF140,12,133080474,133107526,+,gene:ENSG00000214029,ZNF891,12,133104779,133130274,-
gene:ENSG00000256223,ZNF10,12,133130575,133159465,+,gene:ENSG00000214029,ZNF891,12,133104779,133130274,-
gene:ENSG00000171681,ATF7IP,12,14365676,14502931,+,gene:ENSG00000121316,PLBD1,12,14503661,14567883,-
gene:ENSG00000182993,C12orf60,12,14803666,14906586,+,gene:ENSG00000084463,WBP11,12,14784582,14803486,-
gene:ENSG00000182993,C12orf60,12,14803666,14906586,+,gene:ENSG00000179256,SMCO3,12,14804650,14814182,-
gene:ENSG00000111186,WNT5B,12,1529891,1647212,+,gene:ENSG00000134533,RERG,12,15107783,15348675,-
gene:ENSG00000008394,MGST1,12,16347142,16609259,+,gene:ENSG00000048540,LMO3,12,16548372,16610594,-
gene:ENSG00000006831,ADIPOR2,12,1688574,1788674,+,gene:ENSG00000048540,LMO3,12,16548372,16610594,-
gene:ENSG00000166159,LRTM2,12,1820267,1836753,+,gene:ENSG00000111404,RERGL,12,18080869,18320107,-
gene:ENSG00000177938,CAPZA3,12,18738119,18739188,+,gene:ENSG00000139151,PLCZ1,12,18683169,18738100,-
gene:ENSG00000177938,CAPZA3,12,18738119,18739188,+,gene:ENSG00000111181,SLC6A12,12,190077,214570,-
gene:ENSG00000139154,AEBP2,12,19404045,19720801,+,gene:ENSG00000151065,DCP1B,12,1946053,2004535,-
gene:ENSG00000151067,CACNA1C,12,1970772,2697950,+,gene:ENSG00000151065,DCP1B,12,1946053,2004535,-
gene:ENSG00000121351,IAPP,12,21354959,21379980,+,gene:ENSG00000084453,SLCO1A2,12,21264600,21419594,-
gene:ENSG00000121350,PYROXD1,12,21437615,21471250,+,gene:ENSG00000004700,RECQL,12,21468910,21501669,-
gene:ENSG00000111711,GOLT1B,12,21501781,21518408,+,gene:ENSG00000004700,RECQL,12,21468910,21501669,-
gene:ENSG00000134548,SPX,12,21526296,21541249,+,gene:ENSG00000111713,GYS2,12,21536107,21604847,-
gene:ENSG00000111726,CMAS,12,22046218,22065674,+,gene:ENSG00000010379,SLC6A13,12,220621,262873,-
gene:ENSG00000278969,unknown,12,24902309,24904681,+,gene:ENSG00000060982,BCAT1,12,24810024,24949101,-
gene:ENSG00000118308,IRAG2,12,25004342,25108335,+,gene:ENSG00000118307,DNAI7,12,25108289,25195162,-
gene:ENSG00000205707,ETFRF1,12,25195216,25209645,+,gene:ENSG00000118307,DNAI7,12,25108289,25195162,-
gene:ENSG00000205707,ETFRF1,12,25195216,25209645,+,gene:ENSG00000133703,KRAS,12,25205246,25250936,-
gene:ENSG00000279173,unknown,12,25423600,25424942,+,gene:ENSG00000152936,LMNTD1,12,25409307,25648579,-
gene:ENSG00000123096,SSPN,12,26121991,26299290,+,gene:ENSG00000123095,BHLHE41,12,26120030,26125037,-
gene:ENSG00000111790,FGFR1OP2,12,26938470,26966650,+,gene:ENSG00000064102,INTS13,12,26905181,26938326,-
gene:ENSG00000087448,KLHL42,12,27780048,27803040,+,gene:ENSG00000205693,MANSC4,12,27762427,27780236,-
gene:ENSG00000123106,CCDC91,12,28133249,28581511,+,gene:ENSG00000053702,NRIP2,12,2825348,2835544,-
gene:ENSG00000171792,RHNO1,12,2876258,2889524,+,gene:ENSG00000111206,FOXM1,12,2857680,2877174,-
gene:ENSG00000064763,FAR2,12,29149016,29341121,+,gene:ENSG00000087502,ERGIC2,12,29337352,29381189,-
gene:ENSG00000197905,TEAD4,12,2959330,3040676,+,gene:ENSG00000133687,TMTC1,12,29500840,29784759,-
gene:ENSG00000011105,TSPAN9,12,3077355,3286564,+,gene:ENSG00000110888,CAPRIN2,12,30709552,30823302,-
gene:ENSG00000139160,ETFBKMT,12,31647160,31673114,+,gene:ENSG00000233381,AK4P3,12,31615023,31652095,-
gene:ENSG00000139160,ETFBKMT,12,31647160,31673114,+,gene:ENSG00000151743,AMN1,12,31671142,31729121,-
gene:ENSG00000087470,DNM1L,12,32679200,32745650,+,gene:ENSG00000139131,YARS2,12,32727490,32755897,-
gene:ENSG00000111218,PRMT8,12,3381349,3593973,+,gene:ENSG00000110975,SYT10,12,33374238,33439819,-
gene:ENSG00000139133,ALG10,12,34022468,34029694,+,gene:ENSG00000130038,CRACR2A,12,3606633,3764819,-
gene:ENSG00000120647,CCDC77,12,389273,442642,+,gene:ENSG00000139117,CPNE8,12,38646822,38907430,-
gene:ENSG00000180116,C12orf40,12,39626167,39908300,+,gene:ENSG00000151229,SLC2A13,12,39755025,40106089,-
gene:ENSG00000134283,PPHLN1,12,42238447,42459715,+,gene:ENSG00000015153,YAF2,12,42157104,42238349,-
gene:ENSG00000134283,PPHLN1,12,42238447,42459715,+,gene:ENSG00000139168,ZCRB1,12,42312086,42326257,-
gene:ENSG00000118971,CCND2,12,4269771,4305353,+,gene:ENSG00000139174,PRICKLE1,12,42456757,42590355,-
gene:ENSG00000198001,IRAK4,12,43758944,43798307,+,gene:ENSG00000129317,PUS7L,12,43718992,43758793,-
gene:ENSG00000198001,IRAK4,12,43758944,43798307,+,gene:ENSG00000151239,TWF1,12,43793723,43806328,-
gene:ENSG00000139173,TMEM117,12,43835967,44389762,+,gene:ENSG00000111241,FGF6,12,4428155,4445815,-
gene:ENSG00000139044,B4GALNT3,12,459939,563509,+,gene:ENSG00000139218,SCAF11,12,45919131,45992120,-
gene:ENSG00000272921,unknown,12,4604944,4662643,+,gene:ENSG00000111254,AKAP3,12,4615508,4649051,-
gene:ENSG00000179715,PCED1B,12,47079603,47236662,+,gene:ENSG00000139211,AMIGO2,12,47075707,47079959,-
gene:ENSG00000211584,SLC48A1,12,47753916,47782751,+,gene:ENSG00000079337,RAPGEF3,12,47734363,47771040,-
gene:ENSG00000211584,SLC48A1,12,47753916,47782751,+,gene:ENSG00000061273,HDAC7,12,47782722,47833132,-
gene:ENSG00000134291,TMEM106C,12,47963569,47968878,+,gene:ENSG00000279840,unknown,12,47960497,47963469,-
gene:ENSG00000151079,KCNA6,12,4809334,4813318,+,gene:ENSG00000079387,SENP1,12,48039784,48106079,-
gene:ENSG00000257987,SPMIP11,12,48727435,48765790,+,gene:ENSG00000174233,ADCY6,12,48766194,48789089,-
gene:ENSG00000167535,CACNB3,12,48813794,48828941,+,gene:ENSG00000174243,DDX23,12,48829756,48852842,-
gene:ENSG00000139537,CCDC65,12,48904110,48931840,+,gene:ENSG00000272822,unknown,12,48903503,48957365,-
gene:ENSG00000139537,CCDC65,12,48904110,48931840,+,gene:ENSG00000134285,FKBP11,12,48921518,48926474,-
gene:ENSG00000111262,KCNA1,12,4909905,4918256,+,gene:ENSG00000139636,LMBR1L,12,49097136,49110900,-
gene:ENSG00000167553,TUBA1C,12,49188736,49274600,+,gene:ENSG00000167552,TUBA1A,12,49184686,49189080,-
gene:ENSG00000135451,TROAP,12,49323236,49331731,+,gene:ENSG00000186897,C1QL4,12,49332409,49337188,-
gene:ENSG00000135519,KCNH3,12,49539030,49558337,+,gene:ENSG00000187778,MCRS1,12,49556544,49568145,-
gene:ENSG00000110844,PRPF40B,12,49568218,49644666,+,gene:ENSG00000187778,MCRS1,12,49556544,49568145,-
gene:ENSG00000110844,PRPF40B,12,49568218,49644666,+,gene:ENSG00000135436,FAM186B,12,49582885,49605639,-
